mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_entry_z,param_exit_z,param_long_window,param_max_position_pct,param_short_window,param_volatility_cap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0005663235982259115,0.00014858181747485417,0.008059024810791016,0.000334353702167982,1.2,0.4,50,0.8,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.0003883838653564453,8.067172512193328e-05,0.009661118189493815,0.0034614287456017894,1.2,0.4,50,0.8,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.0005521774291992188,4.238087244458061e-05,0.009211858113606771,0.002222105432491313,1.2,0.4,50,0.8,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.0007279713948567709,0.0002856538047727476,0.009320259094238281,0.0031182372178967526,1.2,0.4,50,0.8,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
0.00042812029520670575,3.281083957885586e-05,0.006062904993693034,0.003417115842220237,1.2,0.4,50,0.8,25,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 50, 'max_position_pct': 0.8, 'short_window': 25, 'volatility_cap': 0.12}",,,,,,1
0.0003971258799235026,4.496633114189296e-05,0.0016571680704752605,0.0004557906591889415,1.2,0.4,60,0.7,15,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.1}",,,,,,1
0.00036756197611490887,7.963069501294263e-05,0.0014638900756835938,0.0001386531987658896,1.2,0.4,60,0.7,15,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 15, 'volatility_cap': 0.12}",,,,,,1
0.00047461191813151043,0.00016180904532931458,0.0012745062510172527,0.0002102639508835945,1.2,0.4,60,0.7,20,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.1}",,,,,,1
0.00039116541544596356,7.884084208018574e-05,0.0030364990234375,0.002495846835403434,1.2,0.4,60,0.7,20,0.12,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 20, 'volatility_cap': 0.12}",,,,,,1
0.00044767061869303387,0.00011725966623054635,0.004915157953898112,0.002383333247133193,1.2,0.4,60,0.7,25,0.1,"{'entry_z': 1.2, 'exit_z': 0.4, 'long_window': 60, 'max_position_pct': 0.7, 'short_window': 25, 'volatility_cap': 0.1}",,,,,,1
